0.17736868261075786, 0.00216660354571135
0.22394667212519523, 0.004912611735354543
0.28712170861768915, 0.01029145385589847
0.36242514365201156, 0.019917808390127367
0.44349634788723363, 0.03561160224422244
0.586272767451926, 0.062023609632463006
0.7173531153581679, 0.10519237901627122
0.9051726744435517, 0.16483832739149998
1.1247025410394056, 0.2652027962009367
1.4412773369912173, 0.4155922164278161
1.73609400473916, 0.6176926727695307
2.259307393086832, 0.9427917601817056
2.8067558920435975, 1.3648666729638919
3.5413155647768177, 2.0288102345634824
4.467524285857553, 2.7861759449561925
5.6364761905316945, 4.033651505669649
7.221719838944845, 5.687772690370168
9.110111651779036, 7.607605448538384
11.142038687355429, 9.909724915495337
14.496748210140405, 13.255561132576124
17.73090033929261, 17.728545133494823
22.366324504473518, 23.094974355561348
28.212347465583775, 29.302218955998157
36.13899168552448, 36.210753026006344
44.887811174657294, 47.170074153403995
55.749678279915194, 58.287152241612155
71.41331157523486, 72.02941448153388
90.06708011938416, 84.43233946482083
111.85638763803694, 101.61404483433142
141.08672802265647, 125.56696632884012
175.21886708624498, 151.11943394113803
220.96796598555906, 168.03375492860425
283.0268671757538, 196.97488482797075
362.5150242300593, 230.9006620097119
450.1559814242048, 256.7355491756915
567.7405787636668, 300.94348533468127
694.1547267731727, 325.88849581096076
902.9149339825116, 372.0808981330452
1156.49878909585, 436.1658887381587
1458.4570105997102, 484.9845591996574
1783.2786579080516, 539.2291447822317
2283.9105847270316, 599.6045999282841
2792.326615592807, 632.3939072628114
3521.238449888486, 684.8611475260452
4305.474437336573, 761.4615431973275
5600.055556080346, 846.749517054764
6953.606647938656, 916.9685177684448
8904.95120615894, 967.2156158026022
11945.030803735068, 1020.3245283325052
15299.11783976565, 1164.9070881127222
18996.96287882055, 1261.51016848539
23588.58872772859, 1366.1243213570733
28401.111268779747, 1559.4865965289705
36366.29573720406, 1519.7299918983192
44461.71237025489, 1602.8362485478058
56065.561230086125, 1690.606932450328
71802.04749129008, 1830.9348113946096
91959.52384850758, 2035.937681974508
114166.20800675801, 1983.8941633113309
139611.38882057762, 2387.5255703666994
184393.6289873516, 2452.9365389439963
225441.06648056992, 2587.0750863419753
279868.9137862904, 2455.2837569765975
381344.9325703363, 2955.554099575792
544151.0236145844, 3118.2826492854538
696883.3769391035, 3377.113949290098
865322.2872869933, 3657.1702847695847
